song_id,song,mood,mood_id,sentiment,artist_1,artist_2,note,mode,harmonic,percussion,tempo,zcr,spec_bw,spec_cent,rolloff,rmse,chroma,mel,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,loudness,onset_env
55,mera_yaar,Party,1,,javed_bashir,0,9,0.9,2.49E-07,8.64E-05,97.29578869,0.079562829,2717.883033,2285.284295,5473.021985,0.186566979,0.323883146,8.772807121,-0.003073573,-76.94982147,97.62874603,25.66519165,17.02959824,1.409850001,11.46211052,-3.964648724,6.74125576,-10.86680603,0.797443449,0.030540707,-1.128088832,-4.016606808,-1.387153506,-3.088448048,1.990795612,-3.706559896,2.70698452,-4.412257195,-0.736872017,-1.335879683,1.463667631
56,maston_ka_jhund,Party,1,,shankar,ehsan,5,0.9,1.93E-05,-9.57E-06,124.4408594,0.088935287,2491.625289,2273.28664,4932.110661,0.271251082,0.445913196,18.0746994,0.014571977,-34.75962067,91.92066956,-11.7056179,12.94352627,11.55098438,13.90205479,1.796036005,15.17625427,2.061785936,9.439049721,8.516548157,10.23252773,0.683079183,8.120662689,-2.156808138,2.088048458,-5.186157703,5.315413475,1.236832619,7.223644733,-3.490361929,1.865604281
57,bhaag_milkha_bhaag,Party,1,,arif_lohar,0,11,0.1,-4.37E-06,-1.22E-05,121.069101,0.134394443,2804.470966,2913.717029,6450.334241,0.150726154,0.263007522,5.702767372,-0.008732828,-93.95198059,63.39892197,-8.145965576,-11.57249069,-20.47784805,-6.456526279,-9.74201107,-5.122406006,-15.3419714,-10.23026657,-7.063940525,1.617602706,-10.71718788,-1.388164163,-12.2208252,-0.626775622,-12.9512558,5.523248196,-5.588987827,0.640402317,-8.03162384,1.619540811
58,slow_motion_angreza,Party,1,,sukhwinder_singh,loy,0,0.1,-1.93E-07,3.58E-05,119.5787874,0.096529514,2850.250423,2660.185426,6133.968856,0.220112264,0.382029593,11.93180943,0.025275734,-60.14039993,70.33357239,25.32572746,38.0530777,5.073327065,15.65029049,2.829142332,6.028882027,-3.840644598,7.205726147,-3.611724138,1.699919581,-1.018557072,1.15733397,-5.427837849,1.366108775,-11.89073849,0.293257654,-3.745042086,0.171155661,-1.438336372,1.609965086
59,o_rangrez,Party,1,,shreya_ghoshal,javed_bashir,5,0.9,4.93E-07,1.05E-05,122.067004,0.089250242,2484.522161,2232.707065,4909.695309,0.174281836,0.310804635,8.20953846,0.016258861,-100.5423584,93.7506485,1.146924257,20.1648407,4.523958206,-4.453196526,-6.376316547,4.642076015,-5.742186069,2.43094039,-5.198390484,0.197677776,-6.130582333,2.693844795,-1.52847302,4.11526823,0.180175573,4.404227734,-4.529400826,5.262413502,-7.618452549,1.573183537
60,bhaag_milkha_bhaag_(rock_version),Party,1,,siddharth_mahadevan,0,9,0.1,-1.95E-08,-0.00015146,130.0250119,0.098105547,2772.986411,2549.939625,5885.993354,0.259079486,0.362300485,16.43437958,-0.003749715,-36.04796219,77.43005371,13.82650471,32.93981934,11.27970982,11.81877899,3.0349195,7.712053299,-5.646577358,7.567390919,-4.307420731,5.635244846,-6.336584091,-3.154524326,0.222198546,-0.19394736,-4.534631252,3.227796555,-5.728188515,-2.721726894,-4.215025902,1.351752877
61,one_two_three_four,Party,1,,vishal_dadlani,hamsika_iyer,8,0.9,-1.03E-07,-2.77E-05,123.910208,0.105453236,2869.212292,2778.605543,6309.189045,0.280204684,0.463609785,19.03175735,0.000419776,-18.48946571,72.12548065,9.014066696,19.50287437,7.938153744,11.18557835,0.577634633,10.83655167,0.902199328,8.532985687,-1.291568995,5.343664646,-1.099303722,2.867707491,-1.95960176,4.252170563,-4.59334898,0.541874766,-5.607523918,-1.51654923,-2.983816147,1.862230659
62,titli,Emotional,1,,gopi_sundar,chinmayi_sripad,7,0.9,-3.53E-08,2.55E-05,121.666003,0.067388319,2733.899288,2157.396768,5176.779736,0.200427666,0.285643935,9.991782188,-0.005603738,-119.5035706,90.61173248,31.44603729,26.31135368,15.36480904,5.174293995,7.601317883,9.400005341,-3.507684469,3.968032122,-6.168917656,-1.287056684,-9.513079643,2.319061995,-3.374541759,-0.32642293,0.356741488,1.607553244,-3.098879337,1.666135073,-2.784106731,1.550225616
63,tera_rastaa_chhodoon_na,Emotional,1,,amitabh_bhattacharya,anusha_mani,4,0.1,2.88E-07,6.98E-05,135.210595,0.059194677,2481.576375,1891.874283,4386.204759,0.273057669,0.344461441,18.4470787,0.001852103,-54.81983566,106.4166412,16.72599411,26.98196602,11.02754498,9.004814148,1.555502653,6.584378242,-8.286377907,5.447847366,-2.58083415,1.839188695,-4.472044468,0.248061061,-7.056907177,3.276694536,-7.224890232,-0.174440369,-4.471491814,-0.238796249,-3.152393818,1.304089427
64,kashmir_main_tu_kanyakumari,Party,1,,sunidhi_chauhan,arijit_singh,9,0.9,-7.03E-07,-2.34E-05,120.3707373,0.095888064,2720.423776,2463.00071,5711.397851,0.192796707,0.424097687,9.830019951,0.008992472,-69.04908752,87.08730316,5.691107273,17.91191673,11.15264797,6.499119759,-2.590847969,6.582424641,-2.307923079,5.94422245,-6.136277199,3.484414816,-3.862375498,2.63421607,-4.481420994,-0.781476796,-6.759043217,-0.466676176,-5.529941082,1.564992785,-5.67839098,1.77168262
65,ready_steady_po,Party,1,,vishal_dadlani,brodha_v,0,0.9,3.26E-07,2.67E-05,129.1992188,0.090682942,2553.630274,2397.089246,5198.016209,0.282582998,0.437009633,19.01900291,0.027087867,-21.04561806,87.40106964,-7.931533337,19.37572479,6.221952438,10.03787327,6.429853439,5.746509552,-1.761924982,4.835557938,-1.27553153,9.59790802,1.703158498,2.241473675,-2.190131664,1.574464917,-7.08136797,2.800800085,-3.988584995,-0.086634673,-2.269260168,1.660367489
66,chennai_express,Party,1,,s._p._balasubrahmanyam,0,3,0.1,9.93E-09,0.00045377,115.531649,0.113995863,2951.496862,2953.646354,6580.311793,0.276861697,0.434456348,18.80700874,-0.002646698,-21.87316322,65.02870178,11.96778011,23.44974709,13.71865177,7.92158556,2.211602211,7.28349781,-2.363006592,7.373641491,0.985067368,3.87662673,-3.60177803,1.813288093,-4.349889278,1.278210402,-4.185042858,2.224081278,-2.109782457,3.317317724,-4.846662521,1.715367913
67,titli_(dubstep_version),Emotional,1,,zoheb_khan,phoenix,7,0.9,1.83E-07,-7.32E-05,113.0071016,0.108319702,2917.796373,2835.46999,6432.374077,0.260293573,0.348833591,16.0770359,0.011393342,-20.53699493,72.33901215,9.208542824,21.23204041,12.47816372,9.437867165,5.884281635,7.979316235,0.702388167,5.426167965,-3.541081905,2.410644293,-3.379774094,4.432338238,0.733804643,6.153938293,2.23371315,6.222723961,-0.584802747,3.253932953,-2.493293047,1.266399145
68,chennai_express_mashup,Party,1,,dj_kiran_kamath,0,7,0.1,5.70E-07,-0.000807428,129.6611248,0.093048227,2960.288851,2908.440693,6700.788429,0.339262784,0.514703572,27.34392738,-0.009116121,8.819841385,66.77224731,8.332935333,25.32676125,12.84498119,8.942189217,3.025810957,13.41733456,-1.35824585,10.29924679,0.277038336,8.355599403,0.50457859,6.255179882,-1.339999318,4.55886507,-2.047155142,4.905440331,-0.702980697,4.013485432,-2.640956402,1.276368022
69,tum_hi_ho_bandhu,Party,1,,neeraj_shridhar,kavita_seth,7,0.1,-4.13E-08,-3.15E-05,135.9991776,0.085195148,2644.973629,2445.95182,5434.612777,0.326640248,0.449872106,26.56466103,-0.002424172,-12.52340317,79.80030823,-4.687430382,21.96729469,5.063886642,14.22346592,4.849587917,6.579071045,0.552128732,9.467058182,0.909729183,9.045985222,-0.336561501,7.311741829,1.156839967,3.502699614,-0.164439067,6.512913227,1.685675144,6.467867374,-1.295318961,1.543100238
70,daaru_desi,Party,1,,benny_dayal,shalmali_kholgade,3,0.9,3.74E-07,-0.000125258,121.9353096,0.082361988,2815.687097,2411.522311,5732.979329,0.27011016,0.396086514,19.0232029,-0.002679003,-44.89328766,92.36227417,21.95949554,17.37911606,7.776064396,6.769222736,-2.277107239,4.175745964,-6.128652573,2.889517546,-4.016361237,3.026504517,-2.458325624,2.875062943,-2.3159132,4.041227341,-4.404605865,2.292775869,-3.028107166,3.112526178,-5.860126972,1.622851968
71,yaariyaan,Emotional,1,,mohan_kanan,shilpa_rao,2,0.1,7.90E-07,0.000792418,136.9344992,0.088420818,2716.061588,2325.931472,5435.96764,0.255331784,0.343859226,16.28628159,-0.014899003,-36.86963654,95.83861542,11.39571953,13.26232529,8.693813324,6.19743824,-2.936445475,3.746337175,-3.887812376,2.923293829,-1.940664053,-0.341699153,-5.543896675,0.554791868,-4.939853668,0.806854904,-5.530234814,1.456782818,-1.834141731,0.046391845,-3.784898043,1.146544337
72,second_hand_jawaani,Party,1,,miss_pooja,neha_kakkar,5,0.9,3.04E-07,3.61E-05,112.4793678,0.105941105,2721.149377,2690.731774,5889.665703,0.299417585,0.410765141,23.55937386,0.005247062,-18.6957283,68.12741089,-7.081407547,18.70566177,2.24828577,7.994080544,0.639012516,6.926298618,0.335221171,7.718544483,0.497311354,6.088088036,-1.111257911,2.886368275,-2.884738207,5.863814354,-0.176193997,7.890290737,-0.10119006,6.723345757,-6.185228825,1.726107359
73,tera_naam_japdi_phiran,Party,1,,javed_bashir,nikhil_d'souza,8,0.9,1.92E-06,-0.000119512,129.1944599,0.109216192,2758.953101,2825.362851,6171.344926,0.258549601,0.389288694,16.07933044,-0.005311569,-21.10589409,72.01118469,0.159862131,15.62122631,1.878462553,13.32695103,-0.814152956,9.754664421,-2.845877409,6.103557587,3.111962318,3.275891066,-1.713441133,2.410409212,-2.575058222,3.386391878,-2.909254789,5.14000082,-2.26887846,-0.324654371,-2.791882753,1.570515513
74,luttna_(saif_ul_malook),Party,1,,masuma_anwar,anupam_amod,0,0.9,8.43E-07,0.000404922,95.03378271,0.0921423,2474.003776,2253.465475,4870.76388,0.288480937,0.383916438,19.90622902,0.036157172,-17.12194061,94.98318481,-5.726134777,19.98692131,5.144748211,8.829753876,0.958168268,8.047184944,-8.78113842,12.29857826,-4.856178761,3.597709656,-2.882729053,0.110896759,-4.86663723,2.984868526,-4.747755527,2.5698843,-4.102101803,-1.375981808,-4.648293018,1.639692903
75,jugni,Emotional,1,,arif_lohar,harshdeep_kaur,3,0.9,4.74E-07,-2.01E-05,134.9305426,0.078605541,2657.747923,2239.124831,5227.519186,0.250940859,0.374549925,15.81806946,-0.008137533,-62.31392288,89.3098526,17.9146843,30.91600418,9.603573799,9.060985565,1.068523288,4.762905598,0.697205603,8.390277863,-3.820310831,6.151135921,-5.011793613,-0.307300061,-6.239147186,1.334860086,-2.056852102,8.125318527,6.358712196,8.35658741,-3.178400517,1.487722993
76,yaariyan_(reprise),Emotional,1,,sunidhi_chauhan,arijit_singh,10,0.1,-1.24E-08,-9.01E-05,130.8476314,0.070706744,2135.783992,1720.702945,3541.402696,0.193803623,0.255593181,9.893149376,-0.00594585,-128.8695831,124.3284988,7.18667841,7.653240204,-0.978538394,4.720427036,-4.365420818,-0.577090502,-10.7576685,3.148361444,-8.040689468,-1.825288773,-8.757171631,0.216405109,0.188251644,-3.913269043,-7.446055889,-0.555582643,-7.517497063,-2.269673586,-6.206284523,1.226642728
77,luttna_(version_2),Emotional,1,,masuma_anwar,anupam_amod,0,0.1,-1.13E-05,-9.01E-05,112.6577904,0.098401576,2968.692551,2690.611699,6597.325967,0.255630583,0.359159797,15.61848164,0.04130127,-49.76025009,77.74731445,17.48994255,16.89411163,17.06350517,4.419490814,3.115675688,8.887292862,-13.54046249,18.45199394,-2.110436916,5.09058857,2.533488989,4.764941216,-1.778134942,7.061965942,-4.452916145,4.56742239,0.620070815,3.001327038,-4.068558693,1.511747837
78,tera_naam_japdi_phiran_(version_2),Party,1,,javed_bashir,nikhil_d'souza,1,0.9,-4.18E-07,-0.000384663,134.8144894,0.11405285,2782.291811,2790.072106,6180.805196,0.334125996,0.438645005,28.46679306,-0.000664252,-2.899463654,69.33878326,1.067332268,17.33193207,3.619548082,14.26719475,-1.527167082,10.7947998,-1.9104563,8.309754372,1.565756917,4.926638603,-0.019443268,3.185611486,-3.015752077,1.545410752,-5.145333767,2.065224648,-5.629401207,-1.476202488,-3.217942715,1.598484397
79,dagabaaz_naina,Emotional,1,,rahat_fateh_ali_khan,shreya_ghoshal,7,0.9,2.12E-07,-8.08E-05,109.590724,0.088766027,2429.791309,2152.141943,4670.803136,0.271452457,0.28466472,17.64375687,0.010370659,-44.16900635,92.13985443,-3.542743683,21.62180901,0.140157014,7.914958477,0.5692783,5.614583492,-4.009510994,7.544995785,-2.377766848,4.24545145,4.163002491,3.51812005,-0.930709422,3.378078461,-1.234494805,6.864080429,-3.201153755,0.13655965,-3.974545956,1.635872364
80,pandeyjee_seeti,Party,1,,mamta_sharma,shreya_ghoshal,9,0.9,-1.85E-07,-0.000106688,134.159118,0.113762003,2651.625925,2604.56791,5724.881127,0.285722733,0.383188933,19.0093708,0.006346697,-4.398997784,76.79158783,-3.081771135,22.19025993,0.590359211,11.08882904,-2.274441242,5.779867172,-1.682133079,11.3000555,1.094352484,6.344789982,0.439178646,4.261016369,0.852708042,6.928784847,-0.521369755,3.45217371,-6.371380806,-3.263903618,-1.653308034,1.607395649
81,fevicol_se,Party,1,,mamta_sharma,wajid,5,0.9,-1.47E-07,-7.71E-06,117.1581963,0.103285971,2667.640297,2567.424712,5704.099331,0.256174535,0.37814936,15.47403908,-0.005484401,-28.85896873,76.48948669,-1.489307284,25.87876892,6.031189442,7.291245461,2.05387044,6.700861931,-4.542734623,11.47964573,-4.41058445,5.675652981,-3.185307264,3.124214649,-4.375400543,3.204666615,-4.62509203,1.479664803,-0.871190906,1.74026227,-3.121223211,1.745318532
82,saanson_ne,Emotional,1,,sonu_nigam,tulsi_kumar,0,0.1,3.36E-07,-9.49E-05,118.139887,0.11004184,2792.338578,2705.910037,6183.548146,0.249978304,0.29112488,14.74012184,0.016934892,-42.4100647,70.35721588,8.597882271,21.77042961,3.872266531,5.022667408,-3.24023509,6.397511482,-9.497221947,5.354048252,1.505759597,4.515886307,2.793424129,7.357615471,-5.471187592,-4.09442091,-6.963580132,0.328989357,-2.646822691,-0.200142249,-2.744026899,1.536512613
83,dabangg_reloaded,Party,1,,sukhwinder_singh,0,0,0.9,-4.10E-08,0.000103201,103.440442,0.087949517,2551.283759,2259.066192,5080.771064,0.280122757,0.400512516,20.01234245,0.010535329,-25.63738632,91.14570618,2.694139004,22.56379128,1.14139533,12.15816879,2.597245693,6.081058979,0.837442458,9.829195976,1.54176569,9.464996338,2.703071594,2.655449867,-1.256284952,1.370138884,-5.328036308,3.032003164,-0.564792633,0.871209323,-3.317308664,1.565843701
84,pandeyjee_seeti_(remix),Party,1,,mamta_sharma,shreya_ghoshal,9,0.1,-5.65E-08,-3.33E-05,134.4379325,0.127862423,2824.654194,2914.621373,6309.028892,0.26718092,0.492481381,17.29706001,-0.00480206,-12.24750137,64.69210052,5.381388664,25.33588791,2.283962965,11.88200665,0.167683706,6.02601099,-1.988632202,6.5149827,-3.530513287,2.221832991,-3.172877073,0.464344382,-1.749749184,2.840723276,-4.041457176,1.870930314,-6.217331409,-3.386906624,-1.927340984,1.618770599
85,fevicol_se_(remix),Party,1,,mamta_sharma,wajid,5,0.9,1.78E-08,3.91E-06,128.2270847,0.090639366,2719.183214,2495.958662,5677.697907,0.254246324,0.429607928,15.65610695,-0.003841417,-31.56068611,81.10313416,6.230594635,29.18430328,4.969245434,11.47875309,7.438595295,8.147865295,-0.716957688,9.937767982,0.358863384,7.26455307,3.034049034,5.501293182,-0.965544403,6.247127056,-1.858219028,3.828934908,-0.321760535,5.031445503,-2.563410997,1.522629023
86,dabangg_reloaded_(remix),Party,1,,sukhwinder_singh,0,7,0.9,9.54E-07,-2.54E-06,119.2779751,0.073618968,2859.476906,2584.855193,6107.611352,0.298628062,0.453665912,21.82191849,0.009180709,-32.65432358,76.97577667,16.00777245,23.80041695,7.049895763,15.17965317,5.711456299,10.62915993,4.295639992,12.32673359,2.646116734,10.6434679,0.772814989,4.09684515,0.520584762,6.859884262,-1.69241941,6.797373772,2.284961224,4.702373981,-3.233637094,1.562489986
87,dagabaaz_naina,Emotional,1,,rahat_fateh_ali_khan,shreya_ghoshal,7,0.9,2.12E-07,-8.08E-05,109.590724,0.088766027,2429.791309,2152.141943,4670.803136,0.271452457,0.28466472,17.64375687,0.010370659,-44.16900635,92.13985443,-3.542743683,21.62180901,0.140157014,7.914958477,0.5692783,5.614583492,-4.009510994,7.544995785,-2.377766848,4.24545145,4.163002491,3.51812005,-0.930709422,3.378078461,-1.234494805,6.864080429,-3.201153755,0.13655965,-3.974545956,1.635872364
88,pandeyjee_seeti,Party,1,,mamta_sharma,shreya_ghoshal,9,0.9,-1.85E-07,-0.000106688,134.159118,0.113762003,2651.625925,2604.56791,5724.881127,0.285722733,0.383188933,19.0093708,0.006346697,-4.398997784,76.79158783,-3.081771135,22.19025993,0.590359211,11.08882904,-2.274441242,5.779867172,-1.682133079,11.3000555,1.094352484,6.344789982,0.439178646,4.261016369,0.852708042,6.928784847,-0.521369755,3.45217371,-6.371380806,-3.263903618,-1.653308034,1.607395649
89,fevicol_se,Party,1,,mamta_sharma,wajid,5,0.9,-1.47E-07,-7.71E-06,117.1581963,0.103285971,2667.640297,2567.424712,5704.099331,0.256174535,0.37814936,15.47403908,-0.005484401,-28.85896873,76.48948669,-1.489307284,25.87876892,6.031189442,7.291245461,2.05387044,6.700861931,-4.542734623,11.47964573,-4.41058445,5.675652981,-3.185307264,3.124214649,-4.375400543,3.204666615,-4.62509203,1.479664803,-0.871190906,1.74026227,-3.121223211,1.745318532
90,saanson_ne,Emotional,1,,sonu_nigam,tulsi_kumar,0,0.1,3.36E-07,-9.49E-05,118.139887,0.11004184,2792.338578,2705.910037,6183.548146,0.249978304,0.29112488,14.74012184,0.016934892,-42.4100647,70.35721588,8.597882271,21.77042961,3.872266531,5.022667408,-3.24023509,6.397511482,-9.497221947,5.354048252,1.505759597,4.515886307,2.793424129,7.357615471,-5.471187592,-4.09442091,-6.963580132,0.328989357,-2.646822691,-0.200142249,-2.744026899,1.536512613
91,dabangg_reloaded,Party,1,,sukhwinder_singh,0,0,0.9,-4.10E-08,0.000103201,103.440442,0.087949517,2551.283759,2259.066192,5080.771064,0.280122757,0.400512516,20.01234245,0.010535329,-25.63738632,91.14570618,2.694139004,22.56379128,1.14139533,12.15816879,2.597245693,6.081058979,0.837442458,9.829195976,1.54176569,9.464996338,2.703071594,2.655449867,-1.256284952,1.370138884,-5.328036308,3.032003164,-0.564792633,0.871209323,-3.317308664,1.565843701
92,pandeyjee_seeti_(remix),Party,1,,mamta_sharma,shreya_ghoshal,9,0.1,-5.65E-08,-3.33E-05,134.4379325,0.127862423,2824.654194,2914.621373,6309.028892,0.26718092,0.492481381,17.29706001,-0.00480206,-12.24750137,64.69210052,5.381388664,25.33588791,2.283962965,11.88200665,0.167683706,6.02601099,-1.988632202,6.5149827,-3.530513287,2.221832991,-3.172877073,0.464344382,-1.749749184,2.840723276,-4.041457176,1.870930314,-6.217331409,-3.386906624,-1.927340984,1.618770599
93,fevicol_se_(remix),Party,1,,mamta_sharma,wajid,5,0.9,1.78E-08,3.91E-06,128.2270847,0.090639366,2719.183214,2495.958662,5677.697907,0.254246324,0.429607928,15.65610695,-0.003841417,-31.56068611,81.10313416,6.230594635,29.18430328,4.969245434,11.47875309,7.438595295,8.147865295,-0.716957688,9.937767982,0.358863384,7.26455307,3.034049034,5.501293182,-0.965544403,6.247127056,-1.858219028,3.828934908,-0.321760535,5.031445503,-2.563410997,1.522629023
94,dabangg_reloaded_(remix),Party,1,,sukhwinder_singh,0,7,0.9,9.54E-07,-2.54E-06,119.2779751,0.073618968,2859.476906,2584.855193,6107.611352,0.298628062,0.453665912,21.82191849,0.009180709,-32.65432358,76.97577667,16.00777245,23.80041695,7.049895763,15.17965317,5.711456299,10.62915993,4.295639992,12.32673359,2.646116734,10.6434679,0.772814989,4.09684515,0.520584762,6.859884262,-1.69241941,6.797373772,2.284961224,4.702373981,-3.233637094,1.562489986
95,make_some_noise_for_the_desi_boyz,Party,1,,k.k,bob,9,0.9,5.02E-07,-0.000561966,138.1730941,0.158705251,2920.938626,3199.316658,6910.248694,0.28689605,0.429969907,19.24631882,-0.005088834,13.54771805,56.72413254,0.39504531,18.6194458,2.913434267,0.66009587,-1.952765822,8.972790718,-3.549808264,4.611083984,-4.091686249,3.921551228,-5.401056767,-1.205775023,-5.109621048,0.001339591,-8.490059853,3.972062588,-2.452956915,1.99062705,-3.738721371,1.491513014
96,subha_hone_na_de,Party,1,,mika_singh,shefali_alvaris,6,0.9,-7.68E-08,-0.000390285,128.8945984,0.06847684,2865.541344,2475.703127,5975.69649,0.39584592,0.439810663,37.45568466,-0.004884235,-8.807734489,81.43848419,19.49349213,24.93427277,8.760684013,10.81947136,7.441756248,7.652003765,-4.092105389,12.60194206,0.196554199,6.394896507,2.023494959,2.913870096,-0.771636486,7.675009251,-0.396322757,6.809630394,0.099228255,-0.272358149,-0.627631485,1.434122801
97,jhak_maar_ke,Party,1,,neeraj_shridhar,harshdeep_kaur,3,0.1,-1.93E-07,-0.00013819,95.703125,0.102093296,2636.36794,2484.819161,5591.818562,0.248221844,0.363183171,14.9689703,0.017563586,-37.16162872,83.7090683,-0.358076692,16.7491684,5.22546339,7.343247414,-2.48712182,8.096085548,-5.622329712,6.954039574,-4.303072929,1.317070842,-5.728010654,2.070528984,-4.193243027,4.79301405,-2.321375608,1.872884631,-4.188933372,-0.200173423,-1.473830342,1.924969673
